"006","福岡","HFE","阪急交通社　e-very福岡センター（ツアー）","FOC","オセアニア","NC","ニューカレドニア","NOU","ヌーメア","N0007","ラマダ プラザ"
"006","福岡","HFE","阪急交通社　e-very福岡センター（ツアー）","FOC","オセアニア","NC","ニューカレドニア","NOU","ヌーメア","N0014","ル メリディアン ヌーメア"
"006","福岡","HFE","阪急交通社　e-very福岡センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2334","ヒルトン ハワイアン ビレッジ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","CN","中国","KWL","桂林(ケイリン)","7277","桂林幸運酒店公寓"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","CN","中国","PEK","北京(ペキン)","3258","北京新世紀日航飯店"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","CN","中国","PEK","北京(ペキン)","3939","居庸関長城古客桟"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","CN","中国","ZZG","九寨溝(キュウサイコウ)","2023","九寨溝喜来登国際大酒店"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","HK","香港","HKG","香港","2852","ゴールド コースト ホテル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","HK","香港","HKG","香港","2853","ザ ペニンシュラ 香港"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","HK","香港","HKG","香港","8328","ハーバープラザ リゾート シティ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","HK","香港","HKG","香港","H0044","ﾛﾃﾙ ﾆｰﾅ ｴ ｺﾝﾍﾞﾝｼｮﾝｾﾝﾀｰ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","04K","慶州（キョンジュ）","11903","慶州大明リゾート"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","3803","済州グランド"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","DNY","丹陽（タニャン）","11446","丹陽大明リゾート"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","PUS","釜山（プサン）","4309","ホテル ロッテ釜山"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","SEL","ソウル","1188","ロッテホテル ソウル［本館］"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","SEL","ソウル","1319","ｼｪﾗﾄﾝ ｸﾞﾗﾝﾃﾞ ｳｫｰｶｰﾋﾙ ｿｳﾙ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","SEL","ソウル","2665","グランド ハイアット ソウル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","SEL","ソウル","4717","ルネッサンス ソウル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","SEL","ソウル","S0002","サマー セット パレス ソウル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","KR","韓国","SEL","ソウル","S0093","ラマダホテル＆スイート"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","MO","マカオ","MFM","マカオ","M0163","ｻﾞ ｳﾞｪﾈﾁｱﾝ ﾏｶｵ ﾘｿﾞｰﾄ ﾎﾃﾙ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","TH","タイ","BKK","バンコク","1574","ｳｨﾝｻﾞｰ ｽｨｰﾂ ﾎﾃﾙ ﾊﾞﾝｺｸ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","TW","台湾","GZL","関子嶺","G0004","関子嶺統茂温泉会館"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","TW","台湾","TPE","台北","1084","喜来登大飯店"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","AAS","アジア","TW","台湾","TPE","台北","2709","圓山大飯店［新館］"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","BEU","ヨーロッパ","ES","スペイン","GRX","グラナダ","G0069","ＡＨグラナダパレス"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","BEU","ヨーロッパ","ES","スペイン","MJS","ミハス","7886","ＴＲＨミハス"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","BEU","ヨーロッパ","ES","スペイン","ODB","コルドバ","5680","パラドール デ コルドバ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","BEU","ヨーロッパ","NO","ノルウェー","GEI","ゲイランゲル","5278","ゲイランゲル ホテル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","CAF","アフリカ","ZW","ジンバブエ","VFA","ビクトリアフォールズ","6734","キングダム"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","CA","カナダ","808","レイクルイーズ","3050","ﾌｪｱﾓﾝﾄ ｼｬﾄｰ ﾚｲｸ ﾙｲｰｽﾞ[湖側のお部屋]"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","CA","カナダ","808","レイクルイーズ","F0036","ﾌｪｱﾓﾝﾄ ｼｬﾄｰ ﾚｲｸ ﾙｲｰｽﾞ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","CA","カナダ","CVD","キャベンディッシュ","C0008","ｷｬﾍﾞﾝﾃﾞｨｯｼｭ ﾓｰﾃﾙ & ｶﾝﾌｧﾚﾝｽ ｾﾝﾀｰ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","CA","カナダ","KNN","カナナスキス","1380","ｻﾞ ﾃﾞﾙﾀ ﾛｯｼﾞ ｱｯﾄ ｶﾅﾅｽｷｽ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","CA","カナダ","WHI","ウィスラー","W0002","ﾃﾞﾙﾀ ｳｨｽﾗｰ ｳﾞｨﾚｯｼﾞ ｽｲｰﾄ "
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","CA","カナダ","YBA","バンフ","2440","フェアモント バンフ スプリングス"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","CA","カナダ","YHZ","ハリファックス","H0006","シタデル ハリファックス ホテル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","CA","カナダ","YJA","ジャスパー","2443","ジャスパー パーク ロッジ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","CA","カナダ","YVR","バンクーバー","3398","サットン プレイス ホテル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","DNU","北米","US","アメリカ合衆国","LAS","ラスベガス","L0006","プラネット ハリウッド リゾート ＆ カジノ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","ESU","中南米","AR","アルゼンチン","BUE","ブエノスアイレス","4169","ホテル ラス アメリカ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","ESU","中南米","BR","ブラジル","IGU","イグアス フォールズ","I0027","ﾒﾙｷｭｰﾙ ｸﾞﾗﾝﾄ ﾞﾎﾃﾙ ｲﾝﾃﾙ ﾅｼｵﾅﾙ ﾌｫｽﾞ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","ESU","中南米","PE","ペルー","904","プーノ","1666","リベルタドール チチカカレイク"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","ESU","中南米","PE","ペルー","LIM","リマ","1928","シェラトンリマホテル&コンベンション"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","FOC","オセアニア","AU","オーストラリア","SYD","シドニー","1801","スイスグランド ボンダイビーチ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","FOC","オセアニア","NZ","ニュージーランド","MON","マウントクック","1245","ｻﾞﾊﾐﾃｰｼﾞﾎﾃﾙ[部屋指定なし]"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","FOC","オセアニア","NZ","ニュージーランド","WKA","ワナカ","1996","エッジウォーター リゾート ワナカ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","1064","ﾊﾜｲ ﾌﾟﾘﾝｽ ﾎﾃﾙ ﾜｲｷｷ[ｵｰｼｬﾝﾌﾛﾝﾄ]"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","1907","ﾜｲｷｷﾋﾞｰﾁ ﾏﾘｵｯﾄ ﾘｿﾞｰﾄ&ｽﾊﾟ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2092","ハワイ プリンス ホテル ワイキキ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2334","ヒルトン ハワイアン ビレッジ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2337","ﾊｲｱｯﾄﾘｰｼﾞｪﾝｼｰ ﾜｲｷｷ ﾘｿﾞｰﾄ ｱﾝﾄﾞ ｽﾊﾟ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3170","ワイキキ リゾート ホテル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3532","ミラマー アット ワイキキ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","ITO","ヒロ","3870","ヒロ ハワイアン ホテル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","KOA","カイルア コナ","1914","ハプナ ビーチ プリンス ホテル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","HWI","ハワイ","HA","ハワイ","KOA","カイルア コナ","3547","ロイヤル コナ リゾート"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","1099","ヒルトン グアム リゾート ＆ スパ"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","11810","ﾚｵﾊﾟﾚｽ ﾘｿﾞｰﾄ[ﾗ･ｸｴｽﾀB棟]"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","1714","ザ ウェスティン リゾート グアム"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","2079","アウトリガー グアム リゾート"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","3151","グアム プラザ ホテル"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","3519","ホテル ニッコー グアム"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","3845","フィエスタ リゾート グアム"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","8181","オハナ ベイビュー グアム"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","8196","ホリデイリゾート グアム"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","G0035","シェラトンラグーナグアムリゾート"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","PW","パラオ","ROR","コロール","8304","パラオ パシフィック リゾート"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","PW","パラオ","ROR","コロール","8306","パラオ ロイヤル リゾート"
"006","福岡","HFT","阪急交通社 トラピックス福岡 海外","MNA","ミクロネシア","PW","パラオ","ROR","コロール","8307","パレイシア ホテル パラオ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","CN","中国","KWL","桂林(ケイリン)","11034","桂林ｻﾞﾌｫｰﾁｭｰﾝｺﾝﾄﾞﾐﾆｱﾑﾎﾃﾙ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","CN","中国","PEK","北京(ペキン)","3258","北京新世紀日航飯店"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","CN","中国","PEK","北京(ペキン)","3939","居庸関長城古客桟"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","10750","上海美麗園全套房酒店"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","HK","香港","HKG","香港","2853","ザ ペニンシュラ 香港"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","IN","インド","AGR","アグラ","3441","ゲートウェイホテル (旧ﾀｰｼﾞﾋﾞｭｰﾎﾃﾙ)"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","IN","インド","DEL","デリー","3489","タージ パレス ホテル"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","IN","インド","JAI","ジャイプ－ル","2098","ジャイ マハール パレス ホテル"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","KR","韓国","04K","慶州（キョンジュ）","K0080","慶州ハンファリゾート"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","KR","韓国","885","儒城温泉（ユソンオンチョン）","4132","儒城観光ホテル"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","2297","ラマダ プラザ 済州島"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","KR","韓国","DNY","丹陽（タニャン）","11446","丹陽大明リゾート"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","KR","韓国","ICH","利川（イチョン）","4974","利川ミランダ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","KR","韓国","PUS","釜山（プサン）","10601","パラダイスホテル＆カジノ釜山"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","KR","韓国","SEL","ソウル","1188","ロッテホテル ソウル［本館］"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","KR","韓国","SEL","ソウル","4717","ルネッサンス ソウル"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","KR","韓国","YO1","龍仁（ヨンイン）","Y0020","龍仁 ハンファ リゾート"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","TH","タイ","BKK","バンコク","1573","ﾓﾝﾃｨｴﾝ ﾘﾊﾞｰｻｲﾄﾞ ﾊﾞﾝｺｸ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","TW","台湾","HSZ","新竹","S0182","新竹福泰商務酒店"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","AAS","アジア","TW","台湾","TPE","桃園","T0072","城市商旅航空館"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","BEU","ヨーロッパ","HU","ハンガリー","BUD","ブダペスト","3784","ラマダ プラザ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","CAF","アフリカ","EG","エジプト","CAI","カイロ","4924","ラムセス ヒルトン"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","DNU","北米","CA","カナダ","808","レイクルイーズ","F0036","ﾌｪｱﾓﾝﾄ ｼｬﾄｰ ﾚｲｸ ﾙｲｰｽﾞ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","DNU","北米","CA","カナダ","KNN","カナナスキス","1380","ｻﾞ ﾃﾞﾙﾀ ﾛｯｼﾞ ｱｯﾄ ｶﾅﾅｽｷｽ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","DNU","北米","CA","カナダ","YBA","バンフ","2440","フェアモント バンフ スプリングス"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","DNU","北米","US","アメリカ合衆国","LAS","ラスベガス","L0006","プラネット ハリウッド リゾート ＆ カジノ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","ESU","中南米","PE","ペルー","904","プーノ","1666","リベルタドール チチカカレイク"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","ESU","中南米","PE","ペルー","LIM","リマ","1928","シェラトンリマホテル&コンベンション"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","FOC","オセアニア","AU","オーストラリア","OOL","ゴールドコースト","1507","マントラ レジェンズホテル"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","FOC","オセアニア","AU","オーストラリア","SYD","シドニー","11506","ﾌｫｰﾎﾟｲﾝﾂ ﾊﾞｲ ｼｪﾗﾄﾝ ﾀﾞｰﾘﾝｸﾞﾊｰﾊﾞｰ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","FOC","オセアニア","AU","オーストラリア","SYD","シドニー","1988","フォー ポインツ ホテル バイ シェラトン"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","FOC","オセアニア","NC","ニューカレドニア","NOU","ヌーメア","3600","ル サーフ ホテル ヌメア"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","FOC","オセアニア","NC","ニューカレドニア","NOU","ヌーメア","N0007","ラマダ プラザ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","FOC","オセアニア","NZ","ニュージーランド","MON","マウントクック","3590","ハミテージ ホテル"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","1029","ﾋﾙﾄﾝ ﾊﾜｲｱﾝ ﾋﾞﾚｯｼﾞ[ﾚｲﾝﾎﾞｰﾀﾜｰ/OV]"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","1235","ﾋﾙﾄﾝﾊﾜｲｱﾝﾋﾞﾚｯｼﾞ[ﾀﾊﾟﾀﾜｰ]"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2092","ハワイ プリンス ホテル ワイキキ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2334","ヒルトン ハワイアン ビレッジ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2337","ﾊｲｱｯﾄﾘｰｼﾞｪﾝｼｰ ﾜｲｷｷ ﾘｿﾞｰﾄ ｱﾝﾄﾞ ｽﾊﾟ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3532","ミラマー アット ワイキキ"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","HWI","ハワイ","HA","ハワイ","ITO","ヒロ","3870","ヒロ ハワイアン ホテル"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","11810","ﾚｵﾊﾟﾚｽ ﾘｿﾞｰﾄ[ﾗ･ｸｴｽﾀB棟]"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","2079","アウトリガー グアム リゾート"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","3151","グアム プラザ ホテル"
"007","北海道","HST","阪急交通社 トラピックス北海道 海外","MNA","ミクロネシア","GU","グアム","GUM","グアム","3843","グアム リーフ ホテル"
"008","沖縄","HFT","阪急交通社 トラピックス福岡 海外","ESU","中南米","PE","ペルー","904","プーノ","1666","リベルタドール チチカカレイク"
"008","沖縄","HFT","阪急交通社 トラピックス福岡 海外","ESU","中南米","PE","ペルー","LIM","リマ","1928","シェラトンリマホテル&コンベンション"
"009","広島","H51","阪急交通社 松山支店","AAS","アジア","KR","韓国","SEL","ソウル","5708","ホテルＰＪ （旧豊田ホテル）"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","DLC","大連(ダイレン)","11275","大連日航飯店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","DLC","大連(ダイレン)","2534","大連万達国際飯店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","DLC","大連(ダイレン)","3130","大連海橋大酒店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","DLC","大連(ダイレン)","3817","大連瑞士酒店（スイスホテル）"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","PEK","北京(ペキン)","3950","広西大厦"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","PEK","北京(ペキン)","4671","長富宮飯店（ニューオータニ）"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","PEK","北京(ペキン)","4674","新北緯飯店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","PEK","北京(ペキン)","P0351","ソフィテルワンダ北京"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","10750","上海美麗園全套房酒店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","10771","金門大酒店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","4723","良安大飯店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","5447","花園飯店（オークラ）"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","CN","中国","SHA","上海(シャンハイ)","5455","上海賓館"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","KR","韓国","SEL","ソウル","1188","ロッテホテル ソウル［本館］"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","KR","韓国","SEL","ソウル","3988","ミレニアムソウルヒルトン"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","KR","韓国","SEL","ソウル","4715","クラウン観光（梨泰院クラウンホテル）"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","KR","韓国","SEL","ソウル","5708","ホテルＰＪ （旧豊田ホテル）"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","KR","韓国","SEL","ソウル","S0016","イビス アンバサダー 明洞"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","KR","韓国","SEL","ソウル","S0093","ラマダホテル＆スイート"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","TH","タイ","BKK","バンコク","1158","ザツインタワーズホテル"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","TH","タイ","BKK","バンコク","1358","ｲﾝﾍﾟﾘｱﾙ ｸｨｰﾝｽﾞ ﾊﾟｰｸ ﾎﾃﾙ"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","TH","タイ","BKK","バンコク","1574","ｳｨﾝｻﾞｰ ｽｨｰﾂ ﾎﾃﾙ ﾊﾞﾝｺｸ"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","TH","タイ","BKK","バンコク","1685","シェラトン グランデ スクンビット"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","TH","タイ","BKK","バンコク","3089","バンコク センター ホテル"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","TW","台湾","TPE","台北","1084","喜来登大飯店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","TW","台湾","TPE","台北","4773","三徳大飯店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","AAS","アジア","TW","台湾","TPE","台北","T0023","台北王朝大酒店"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","MNA","ミクロネシア","GU","グアム","GUM","グアム","1714","ザ ウェスティン リゾート グアム"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","MNA","ミクロネシア","GU","グアム","GUM","グアム","3151","グアム プラザ ホテル"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","MNA","ミクロネシア","GU","グアム","GUM","グアム","3519","ホテル ニッコー グアム"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","MNA","ミクロネシア","GU","グアム","GUM","グアム","3845","フィエスタ リゾート グアム"
"009","広島","HHD","阪急交通社 トラピックス広島　自由旅行","MNA","ミクロネシア","GU","グアム","GUM","グアム","8181","オハナ ベイビュー グアム"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","CN","中国","ZZG","九寨溝(キュウサイコウ)","2023","九寨溝喜来登国際大酒店"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","KR","韓国","04K","慶州（キョンジュ）","11903","慶州大明リゾート"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","2297","ラマダ プラザ 済州島"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","2520","済州ＫＡＬホテル"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","2521","済州オリエンタル"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","KR","韓国","CJU","済州島（チェジュド）","3110","ホテル ロベロ"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","KR","韓国","DNY","丹陽（タニャン）","11446","丹陽大明リゾート"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","KR","韓国","SEL","ソウル","3984","ﾍﾞｽﾄｳｴｽﾀﾝﾌﾟﾚﾐｱｿｳﾙｶﾞｰﾃﾞﾝﾎﾃﾙ"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","KR","韓国","SEL","ソウル","4717","ルネッサンス ソウル"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","MO","マカオ","MFM","マカオ","M0163","ｻﾞ ｳﾞｪﾈﾁｱﾝ ﾏｶｵ ﾘｿﾞｰﾄ ﾎﾃﾙ"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","TW","台湾","TPE","台北","T0002","圓山大飯店"
"009","広島","HHI","阪急交通社 トラピックス広島海外","AAS","アジア","TW","台湾","TPE","台北","T0078","圓山大飯店〔本館〕(ｸﾞﾗﾝﾄﾞ ﾎﾃﾙ)"
"009","広島","HHI","阪急交通社 トラピックス広島海外","BEU","ヨーロッパ","HR","クロアチア","DBV","ドブロヴニク","5250","エクセルシオール"
"009","広島","HHI","阪急交通社 トラピックス広島海外","BEU","ヨーロッパ","HR","クロアチア","SPU","スプリット","S0312","ル メリディアン"
"009","広島","HHI","阪急交通社 トラピックス広島海外","BEU","ヨーロッパ","HR","クロアチア","ZAG","ザグレブ","7685","リージェント エスプラナーデ"
"009","広島","HHI","阪急交通社 トラピックス広島海外","BEU","ヨーロッパ","SI","スロベニア","LJU","リュブリャーナ","8594","レヴィ"
